"","id","activity_date","total_steps","total_distance","tracker_distance","logged_activities_distance","very_active_distance","moderately_active_distance","light_active_distance","sedentary_active_distance","very_active_minutes","fairly_active_minutes","lightly_active_minutes","sedentary_minutes","calories","day_of_week"
"549",1503960366,"4/29/2016",11181,7.15000009536743,7.15000009536743,0,1.05999994277954,0.5,5.57999992370605,0,16,12,243,815,1837,"Friday"
"550",1624580081,"4/29/2016",2390,1.54999995231628,1.54999995231628,0,0,0,1.54999995231628,0,0,0,150,1290,1404,"Friday"
"551",1644430081,"4/29/2016",3176,2.30999994277954,2.30999994277954,0,0,0,2.30999994277954,0,0,0,120,1193,2498,"Friday"
"552",1844505072,"4/29/2016",4920,3.25,3.25,0,0,0,3.25,0,0,0,247,1082,1856,"Friday"
"553",1927972279,"4/29/2016",0,0,0,0,0,0,0,0,0,0,0,1440,2063,"Friday"
"554",2022484408,"4/29/2016",10245,7.19000005722046,7.19000005722046,0,0.479999989271164,1.21000003814697,5.5,0,21,40,281,1098,2611,"Friday"
"555",2026352035,"4/29/2016",7604,4.71000003814697,4.71000003814697,0,0,0,4.71000003814697,0,0,0,352,492,1692,"Friday"
"556",2320127002,"4/29/2016",924,0.620000004768372,0.620000004768372,0,0,0,0.620000004768372,0,0,0,45,1395,1410,"Friday"
"557",2347167796,"4/29/2016",42,0.0299999993294477,0.0299999993294477,0,0,0,0.0299999993294477,0,0,0,4,2,403,"Friday"
"558",2873212765,"4/29/2016",7365,4.94999980926514,4.94999980926514,0,1.36000001430511,1.4099999666214,2.1800000667572,0,20,23,206,1191,1780,"Friday"
"559",3372868164,"4/29/2016",9135,6.23000001907349,6.23000001907349,0,0,0,6.21999979019165,0.00999999977648258,0,0,402,1038,2044,"Friday"
"560",3977333714,"4/29/2016",10645,7.75,7.75,0,3.74000000953674,1.29999995231628,2.71000003814697,0,36,32,150,744,1545,"Friday"
"561",4020332650,"4/29/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"Friday"
"562",4319703577,"4/29/2016",7990,5.3600001335144,5.3600001335144,0,0.449999988079071,0.790000021457672,4.11999988555908,0,6,18,289,624,2175,"Friday"
"563",4388161847,"4/29/2016",9232,7.09999990463257,7.09999990463257,0,0.800000011920929,0.889999985694885,5.42000007629395,0,13,16,236,1175,2979,"Friday"
"564",4445114986,"4/29/2016",4676,3.14000010490417,3.14000010490417,0,0,0,3.13000011444092,0,0,0,226,1106,2196,"Friday"
"565",4558609924,"4/29/2016",7833,5.17999982833862,5.17999982833862,0,1.01999998092651,1.85000002384186,2.30999994277954,0,15,29,197,1096,1918,"Friday"
"566",4702921684,"4/29/2016",9930,8.05000019073486,8.05000019073486,0,1.05999994277954,0.920000016689301,6.07000017166138,0,12,19,267,692,3165,"Friday"
"567",5553957443,"4/29/2016",12764,8.32999992370605,8.32999992370605,0,2.78999996185303,0.639999985694885,4.90999984741211,0,46,15,270,709,2169,"Friday"
"568",5577150313,"4/29/2016",7924,5.92000007629395,5.92000007629395,0,2.83999991416931,0.610000014305115,2.47000002861023,0,97,36,165,739,3544,"Friday"
"569",6117666160,"4/29/2016",9592,7.23999977111816,7.23999977111816,0,0,0,7.23999977111816,0,0,0,461,479,2560,"Friday"
"570",6290855005,"4/29/2016",0,0,0,0,0,0,0,0,0,0,0,1440,2060,"Friday"
"571",6775888955,"4/29/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1841,"Friday"
"572",6962181067,"4/29/2016",10762,7.1100001335144,7.1100001335144,0,0.819999992847443,0.479999989271164,5.80999994277954,0,12,15,369,645,2254,"Friday"
"573",7007744171,"4/29/2016",20067,14.3000001907349,13.4200000762939,4.91114616394043,4.30999994277954,2.04999995231628,7.94999980926514,0,55,42,382,961,3180,"Friday"
"574",7086361926,"4/29/2016",7881,4.94999980926514,4.94999980926514,0,0.490000009536743,0.449999988079071,4,0,24,36,182,1198,2616,"Friday"
"575",8053475328,"4/29/2016",12315,9.64999961853027,9.64999961853027,0,6.17000007629395,0.310000002384186,3.17000007629395,0,58,8,159,1215,2794,"Friday"
"576",8253242879,"4/29/2016",6260,4.26000022888184,4.26000022888184,0,1.28999996185303,0.540000021457672,2.40000009536743,0,16,14,136,1257,1854,"Friday"
"577",8378563200,"4/29/2016",6175,4.90000009536743,4.90000009536743,0,0.25,0.360000014305115,4.26999998092651,0,3,7,172,767,2982,"Friday"
"578",8583815059,"4/29/2016",15168,11.8299999237061,11.8299999237061,0,3.90000009536743,3,4.92000007629395,0,46,67,258,1069,3513,"Friday"
"579",8792009665,"4/29/2016",8360,5.34999990463257,5.34999990463257,0,0.140000000596046,0.280000001192093,4.92999982833862,0,6,14,380,634,3101,"Friday"
"580",8877689391,"4/29/2016",9733,7.3899998664856,7.3899998664856,0,1.37999999523163,0.170000001788139,5.78999996185303,0,18,5,210,1207,2698,"Friday"
"581",1503960366,"4/30/2016",14673,9.25,9.25,0,3.55999994277954,1.41999995708466,4.26999998092651,0,52,34,217,712,1947,"Saturday"
"582",1624580081,"4/30/2016",6474,4.30000019073486,4.30000019073486,0,0.899999976158142,1.27999997138977,2.11999988555908,0.00999999977648258,11,23,224,1182,1655,"Saturday"
"583",1644430081,"4/30/2016",18213,13.2399997711182,13.2399997711182,0,0.629999995231628,3.14000010490417,9.46000003814697,0,9,71,402,816,3846,"Saturday"
"584",1844505072,"4/30/2016",4014,2.67000007629395,2.67000007629395,0,0,0,2.65000009536743,0,0,0,184,218,1763,"Saturday"
"585",1927972279,"4/30/2016",0,0,0,0,0,0,0,0,0,0,0,1440,2064,"Saturday"
"586",2022484408,"4/30/2016",18387,12.9099998474121,12.9099998474121,0,0.939999997615814,1.39999997615814,10.5699996948242,0,13,23,361,1043,2732,"Saturday"
"587",2026352035,"4/30/2016",4729,2.9300000667572,2.9300000667572,0,0,0,2.9300000667572,0,0,0,233,594,1506,"Saturday"
"588",2320127002,"4/30/2016",4571,3.07999992370605,3.07999992370605,0,0,0,3.0699999332428,0,0,0,234,1206,1779,"Saturday"
"589",2873212765,"4/30/2016",8452,5.67999982833862,5.67999982833862,0,0.330000013113022,1.08000004291534,4.26000022888184,0.00999999977648258,5,20,248,1167,1830,"Saturday"
"590",3372868164,"4/30/2016",5250,3.57999992370605,3.57999992370605,0,1.05999994277954,0.0900000035762787,2.42000007629395,0.00999999977648258,17,4,300,1119,1946,"Saturday"
"591",3977333714,"4/30/2016",13238,9.19999980926514,9.19999980926514,0,3.69000005722046,2.09999990463257,3.41000008583069,0,43,52,194,687,1650,"Saturday"
"592",4020332650,"4/30/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"Saturday"
"593",4319703577,"4/30/2016",8221,5.51999998092651,5.51999998092651,0,0.400000005960464,1.61000001430511,3.50999999046326,0,6,38,196,695,2092,"Saturday"
"594",4388161847,"4/30/2016",12533,9.64000034332275,9.64000034332275,0,0.699999988079071,2,6.94000005722046,0,14,43,300,537,3283,"Saturday"
"595",4445114986,"4/30/2016",6222,4.17999982833862,4.17999982833862,0,0,0,4.17999982833862,0,0,0,290,797,2363,"Saturday"
"596",4558609924,"4/30/2016",10319,6.82000017166138,6.82000017166138,0,0.469999998807907,1.88999998569489,4.46000003814697,0,7,29,293,1111,2105,"Saturday"
"597",4702921684,"4/30/2016",10144,8.22999954223633,8.22999954223633,0,0.319999992847443,2.02999997138977,5.88000011444092,0,4,36,263,728,3115,"Saturday"
"598",5553957443,"4/30/2016",1202,0.779999971389771,0.779999971389771,0,0,0,0.779999971389771,0,0,0,84,506,1463,"Saturday"
"599",5577150313,"4/30/2016",12363,9.23999977111816,9.23999977111816,0,5.82999992370605,0.790000021457672,2.60999989509583,0,207,45,163,621,4501,"Saturday"
"600",6117666160,"4/30/2016",6987,5.28000020980835,5.28000020980835,0,0,0,5.28000020980835,0,0,0,343,1040,2275,"Saturday"
"601",6290855005,"4/30/2016",6744,5.09999990463257,5.09999990463257,0,0,0,5.09000015258789,0.00999999977648258,0,0,324,1116,2843,"Saturday"
"602",6775888955,"4/30/2016",2503,1.78999996185303,1.78999996185303,0,0.159999996423721,0.159999996423721,1.48000001907349,0,3,9,84,1344,2280,"Saturday"
"603",6962181067,"4/30/2016",10081,6.65999984741211,6.65999984741211,0,2.24000000953674,0.759999990463257,3.67000007629395,0,32,16,237,731,2002,"Saturday"
"604",7007744171,"4/30/2016",3761,2.51999998092651,2.51999998092651,0,0,0,2.51999998092651,0,0,0,200,1240,2051,"Saturday"
"605",7086361926,"4/30/2016",14560,9.40999984741211,9.40999984741211,0,3.11999988555908,1.03999996185303,5.23999977111816,0,42,17,308,584,2995,"Saturday"
"606",8053475328,"4/30/2016",7135,5.59000015258789,5.59000015258789,0,2.99000000953674,0.0599999986588955,2.53999996185303,0,27,1,131,1281,2408,"Saturday"
"607",8253242879,"4/30/2016",0,0,0,0,0,0,0,0,0,0,0,1440,0,"Saturday"
"608",8378563200,"4/30/2016",2946,2.33999991416931,2.33999991416931,0,0,0,2.33999991416931,0,0,0,121,780,2660,"Saturday"
"609",8583815059,"4/30/2016",10085,7.86999988555908,7.86999988555908,0,0.150000005960464,1.27999997138977,6.42999982833862,0,2,28,317,1093,3164,"Saturday"
"610",8792009665,"4/30/2016",7174,4.59000015258789,4.59000015258789,0,0.330000013113022,0.360000014305115,3.91000008583069,0,10,20,301,749,2896,"Saturday"
"611",8877689391,"4/30/2016",27745,26.7199993133545,26.7199993133545,0,21.6599998474121,0.0799999982118607,4.92999982833862,0,124,4,223,1089,4398,"Saturday"
"612",1503960366,"5/1/2016",10602,6.80999994277954,6.80999994277954,0,2.28999996185303,1.60000002384186,2.92000007629395,0,33,35,246,730,1820,"Sunday"
"613",1624580081,"5/1/2016",36019,28.0300006866455,28.0300006866455,0,21.9200000762939,4.19000005722046,1.9099999666214,0.0199999995529652,186,63,171,1020,2690,"Sunday"
"614",1644430081,"5/1/2016",6132,4.46000003814697,4.46000003814697,0,0.239999994635582,0.990000009536743,3.23000001907349,0,3,24,146,908,2696,"Sunday"
"615",1844505072,"5/1/2016",2573,1.70000004768372,1.70000004768372,0,0,0.259999990463257,1.45000004768372,0,0,7,75,585,1541,"Sunday"
"616",1927972279,"5/1/2016",2704,1.87000000476837,1.87000000476837,0,1.00999999046326,0.0299999993294477,0.829999983310699,0,14,1,70,1355,2411,"Sunday"
"617",2022484408,"5/1/2016",10538,7.40000009536743,7.40000009536743,0,1.94000005722046,0.959999978542328,4.5,0,25,28,245,1142,2380,"Sunday"
"618",2026352035,"5/1/2016",3609,2.27999997138977,2.27999997138977,0,0,0,2.27999997138977,0,0,0,191,716,1447,"Sunday"
"619",2320127002,"5/1/2016",772,0.519999980926514,0.519999980926514,0,0,0,0.519999980926514,0,0,0,40,1400,1403,"Sunday"
"620",2873212765,"5/1/2016",7399,4.96999979019165,4.96999979019165,0,0.490000009536743,1.03999996185303,3.44000005722046,0,7,18,196,1219,1739,"Sunday"
"621",3372868164,"5/1/2016",3077,2.09999990463257,2.09999990463257,0,0,0,2.08999991416931,0,0,0,172,842,1237,"Sunday"
"622",3977333714,"5/1/2016",10414,7.07000017166138,7.07000017166138,0,2.67000007629395,1.98000001907349,2.41000008583069,0,41,40,124,691,1501,"Sunday"
"623",4020332650,"5/1/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"Sunday"
"624",4319703577,"5/1/2016",1251,0.839999973773956,0.839999973773956,0,0,0,0.839999973773956,0,0,0,67,836,1593,"Sunday"
"625",4388161847,"5/1/2016",10255,7.8899998664856,7.8899998664856,0,1.00999999046326,0.680000007152557,6.19999980926514,0,12,15,241,579,2926,"Sunday"
"626",4445114986,"5/1/2016",5232,3.50999999046326,3.50999999046326,0,0,0,3.50999999046326,0,0,0,240,741,2246,"Sunday"
"627",4558609924,"5/1/2016",3428,2.26999998092651,2.26999998092651,0,0,0,2.26999998092651,0,0,0,190,1121,1692,"Sunday"
"628",4702921684,"5/1/2016",0,0,0,0,0,0,0,0,0,0,0,1440,2017,"Sunday"
"629",5553957443,"5/1/2016",5164,3.36999988555908,3.36999988555908,0,0,0,3.36999988555908,0,0,0,237,436,1747,"Sunday"
"630",5577150313,"5/1/2016",13368,9.98999977111816,9.98999977111816,0,5.30999994277954,1.44000005722046,3.24000000953674,0,194,72,178,499,4546,"Sunday"
"631",6117666160,"5/1/2016",8915,6.73000001907349,6.73000001907349,0,0,0,6.73000001907349,0,0,0,397,525,2361,"Sunday"
"632",6290855005,"5/1/2016",9837,7.44000005722046,7.44000005722046,0,0.660000026226044,2.75,4,0.0199999995529652,8,95,282,1055,3327,"Sunday"
"633",6775888955,"5/1/2016",2487,1.77999997138977,1.77999997138977,0,0.479999989271164,0.620000004768372,0.680000007152557,0,9,34,50,1347,2319,"Sunday"
"634",6962181067,"5/1/2016",5454,3.60999989509583,3.60999989509583,0,0,0,3.60999989509583,0,0,0,215,722,1740,"Sunday"
"635",7007744171,"5/1/2016",5600,3.75,3.75,0,0,0,3.75,0,0,0,237,1142,2225,"Sunday"
"636",7086361926,"5/1/2016",12390,8.06999969482422,8.06999969482422,0,2.29999995231628,0.899999976158142,4.84999990463257,0,30,15,258,685,2730,"Sunday"
"637",8053475328,"5/1/2016",1170,0.850000023841858,0.850000023841858,0,0,0,0.850000023841858,0,0,0,51,1389,1886,"Sunday"
"638",8378563200,"5/1/2016",11419,9.0600004196167,9.0600004196167,0,6.03000020980835,0.560000002384186,2.47000002861023,0,71,10,127,669,3369,"Sunday"
"639",8583815059,"5/1/2016",4512,3.51999998092651,3.51999998092651,0,0.779999971389771,0.119999997317791,2.03999996185303,0,10,2,117,1311,2596,"Sunday"
"640",8792009665,"5/1/2016",1619,1.03999996185303,1.03999996185303,0,0,0,1.03999996185303,0,0,0,79,834,1962,"Sunday"
"641",8877689391,"5/1/2016",10930,8.31999969482422,8.31999969482422,0,3.13000011444092,0.569999992847443,4.57000017166138,0,36,12,166,1226,2786,"Sunday"
"642",1503960366,"5/2/2016",14727,9.71000003814697,9.71000003814697,0,3.21000003814697,0.569999992847443,5.92000007629395,0,41,15,277,798,2004,"Monday"
"643",1624580081,"5/2/2016",7155,4.92999982833862,4.92999982833862,0,0.860000014305115,0.589999973773956,3.47000002861023,0,7,6,166,1261,1497,"Monday"
"644",1644430081,"5/2/2016",3758,2.73000001907349,2.73000001907349,0,0.0700000002980232,0.310000002384186,2.34999990463257,0,1,7,148,682,2580,"Monday"
"645",1844505072,"5/2/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1348,"Monday"
"646",1927972279,"5/2/2016",3790,2.61999988555908,2.61999988555908,0,1.1599999666214,0.300000011920929,1.1599999666214,0,16,8,94,1322,2505,"Monday"
"647",2022484408,"5/2/2016",10379,7.28999996185303,7.28999996185303,0,2.60999989509583,0.340000003576279,4.32999992370605,0,36,8,277,1119,2473,"Monday"
"648",2026352035,"5/2/2016",7018,4.34999990463257,4.34999990463257,0,0,0,4.34999990463257,0,0,0,355,716,1690,"Monday"
"649",2320127002,"5/2/2016",3634,2.45000004768372,2.45000004768372,0,0.360000014305115,0.209999993443489,1.87999999523163,0,5,6,123,1306,1613,"Monday"
"650",2873212765,"5/2/2016",7525,5.05999994277954,5.05999994277954,0,0,0.209999993443489,4.82999992370605,0.0199999995529652,0,7,334,1099,1878,"Monday"
"651",3977333714,"5/2/2016",16520,11.0500001907349,11.0500001907349,0,1.53999996185303,6.48000001907349,3.01999998092651,0,24,143,176,713,1760,"Monday"
"652",4020332650,"5/2/2016",475,0.340000003576279,0.340000003576279,0,0,0.0399999991059303,0.28999999165535,0,0,11,31,1350,2207,"Monday"
"653",4319703577,"5/2/2016",9261,6.23999977111816,6.23999977111816,0,0,0.439999997615814,5.71000003814697,0,0,11,344,585,2270,"Monday"
"654",4388161847,"5/2/2016",10096,8.39999961853027,8.39999961853027,0,3.76999998092651,0.0799999982118607,4.55000019073486,0,33,4,204,935,3147,"Monday"
"655",4445114986,"5/2/2016",6910,4.75,4.75,0,2.21000003814697,0.189999997615814,2.34999990463257,0,27,4,200,667,2336,"Monday"
"656",4558609924,"5/2/2016",7891,5.21999979019165,5.21999979019165,0,0,0,5.21999979019165,0,0,0,383,1057,2066,"Monday"
"657",4702921684,"5/2/2016",7245,5.92000007629395,5.92000007629395,0,0.379999995231628,1.74000000953674,3.75999999046326,0,5,40,195,1131,2859,"Monday"
"658",5553957443,"5/2/2016",9769,6.38000011444092,6.38000011444092,0,1.05999994277954,0.409999996423721,4.90000009536743,0,23,9,227,724,1996,"Monday"
"659",5577150313,"5/2/2016",7439,5.55999994277954,5.55999994277954,0,1.12000000476837,0.349999994039536,4.07000017166138,0,37,20,235,732,3014,"Monday"
"660",6117666160,"5/2/2016",4933,3.73000001907349,3.73000001907349,0,0,0,3.73000001907349,0,0,0,236,1204,2044,"Monday"
"661",6290855005,"5/2/2016",6781,5.13000011444092,5.13000011444092,0,0,0,5.1100001335144,0.0199999995529652,0,0,268,1172,2725,"Monday"
"662",6775888955,"5/2/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1841,"Monday"
"663",6962181067,"5/2/2016",12912,8.53999996185303,8.53999996185303,0,1.20000004768372,2,5.34000015258789,0,18,39,313,655,2162,"Monday"
"664",7007744171,"5/2/2016",13041,9.18000030517578,8.72000026702881,2.83232593536377,4.6399998664856,0.699999988079071,3.82999992370605,0,64,14,250,1112,2642,"Monday"
"665",7086361926,"5/2/2016",10052,6.80999994277954,6.80999994277954,0,3.48000001907349,0.660000026226044,2.66000008583069,0,66,26,139,737,2754,"Monday"
"666",8053475328,"5/2/2016",1969,1.42999994754791,1.42999994754791,0,0,0,1.42999994754791,0,0,0,95,1345,1988,"Monday"
"667",8378563200,"5/2/2016",6064,4.80999994277954,4.80999994277954,2.0921471118927,0.629999995231628,0.170000001788139,4.01000022888184,0,63,4,142,802,3491,"Monday"
"668",8583815059,"5/2/2016",8469,6.6100001335144,6.6100001335144,0,0,0,0,0,0,0,0,1440,2894,"Monday"
"669",8792009665,"5/2/2016",1831,1.16999995708466,1.16999995708466,0,0,0,1.16999995708466,0,0,0,101,916,2015,"Monday"
"670",8877689391,"5/2/2016",4790,3.64000010490417,3.64000010490417,0,0,0,3.55999994277954,0,0,0,105,1335,2189,"Monday"
"671",1503960366,"5/3/2016",15103,9.65999984741211,9.65999984741211,0,3.73000001907349,1.04999995231628,4.88000011444092,0,50,24,254,816,1990,"Tuesday"
"672",1624580081,"5/3/2016",2100,1.37000000476837,1.37000000476837,0,0,0,1.3400000333786,0.0199999995529652,0,0,96,1344,1334,"Tuesday"
"673",1644430081,"5/3/2016",12850,9.34000015258789,9.34000015258789,0,0.720000028610229,4.09000015258789,4.53999996185303,0,10,94,221,1115,3324,"Tuesday"
"674",1844505072,"5/3/2016",4059,2.6800000667572,2.6800000667572,0,0,0,2.6800000667572,0,0,0,184,1256,1742,"Tuesday"
"675",1927972279,"5/3/2016",1326,0.920000016689301,0.920000016689301,0,0.730000019073486,0,0.180000007152557,0,10,0,17,1413,2195,"Tuesday"
"676",2022484408,"5/3/2016",12183,8.73999977111816,8.73999977111816,0,3.99000000953674,0.46000000834465,4.28000020980835,0,72,14,250,1104,2752,"Tuesday"
"677",2026352035,"5/3/2016",5992,3.72000002861023,3.72000002861023,0,0,0,3.72000002861023,0,0,0,304,981,1604,"Tuesday"
"678",2320127002,"5/3/2016",7443,5.01999998092651,5.01999998092651,0,1.49000000953674,0.370000004768372,3.16000008583069,0,20,10,206,1204,1878,"Tuesday"
"679",2873212765,"5/3/2016",7412,4.98000001907349,4.98000001907349,0,0.0599999986588955,0.25,4.65999984741211,0.00999999977648258,1,6,363,1070,1906,"Tuesday"
"680",3977333714,"5/3/2016",14335,9.59000015258789,9.59000015258789,0,3.3199999332428,1.74000000953674,4.53000020980835,0,47,41,258,594,1710,"Tuesday"
"681",4020332650,"5/3/2016",4496,3.22000002861023,3.22000002861023,0,0,0,3.15000009536743,0.0500000007450581,0,0,174,950,2828,"Tuesday"
"682",4319703577,"5/3/2016",9648,6.46999979019165,6.46999979019165,0,0.579999983310699,1.07000005245209,4.82999992370605,0,8,26,287,669,2235,"Tuesday"
"683",4388161847,"5/3/2016",12727,9.78999996185303,9.78999996185303,0,1.12999999523163,0.779999971389771,7.88000011444092,0,18,18,306,984,3290,"Tuesday"
"684",4445114986,"5/3/2016",7502,5.17999982833862,5.17999982833862,0,2.48000001907349,0.109999999403954,2.57999992370605,0,30,2,233,725,2421,"Tuesday"
"685",4558609924,"5/3/2016",5267,3.48000001907349,3.48000001907349,0,0.600000023841858,0.280000001192093,2.59999990463257,0,21,10,237,1172,1953,"Tuesday"
"686",4702921684,"5/3/2016",9454,7.67000007629395,7.67000007629395,0,0,0,7.67000007629395,0,0,0,313,729,3145,"Tuesday"
"687",5553957443,"5/3/2016",12848,8.39000034332275,8.39000034332275,0,1.5,1.20000004768372,5.67999982833862,0,26,29,247,812,2116,"Tuesday"
"688",5577150313,"5/3/2016",11045,8.25,8.25,0,4.51999998092651,0.150000005960464,3.5699999332428,0,97,8,212,580,3795,"Tuesday"
"689",6117666160,"5/3/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1496,"Tuesday"
"690",6290855005,"5/3/2016",6047,4.57000017166138,4.57000017166138,0,0,0,4.57000017166138,0,0,0,240,1200,2671,"Tuesday"
"691",6775888955,"5/3/2016",9,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,1,1439,1843,"Tuesday"
"692",6962181067,"5/3/2016",12109,8.11999988555908,8.11999988555908,0,1.74000000953674,2.03999996185303,4.32999992370605,0,21,36,267,654,2072,"Tuesday"
"693",7007744171,"5/3/2016",14510,10.8699998855591,9.71000003814697,4.91236782073975,4.48000001907349,1.01999998092651,5.3600001335144,0,58,31,330,1021,2976,"Tuesday"
"694",7086361926,"5/3/2016",10288,6.76000022888184,6.76000022888184,0,2.74000000953674,0.850000023841858,3.16000008583069,0,57,36,152,761,2754,"Tuesday"
"695",8053475328,"5/3/2016",15484,11.8999996185303,11.8999996185303,0,8.39000034332275,0.930000007152557,2.58999991416931,0,87,22,165,1166,3023,"Tuesday"
"696",8378563200,"5/3/2016",8712,6.90999984741211,6.90999984741211,2.25308108329773,1.3400000333786,1.05999994277954,4.5,0,71,20,195,822,3784,"Tuesday"
"697",8583815059,"5/3/2016",12015,9.36999988555908,9.36999988555908,0,0,0,0,0,0,0,0,1440,3212,"Tuesday"
"698",8792009665,"5/3/2016",2421,1.54999995231628,1.54999995231628,0,0,0,1.54999995231628,0,0,0,156,739,2297,"Tuesday"
"699",8877689391,"5/3/2016",10818,8.21000003814697,8.21000003814697,0,1.38999998569489,0.100000001490116,6.67000007629395,0.00999999977648258,19,3,229,1189,2817,"Tuesday"
"700",1503960366,"5/4/2016",11100,7.15000009536743,7.15000009536743,0,2.46000003814697,0.870000004768372,3.8199999332428,0,36,22,203,1179,1819,"Wednesday"
"701",1624580081,"5/4/2016",2193,1.42999994754791,1.42999994754791,0,0,0,1.41999995708466,0,0,0,118,1322,1368,"Wednesday"
"702",1644430081,"5/4/2016",2309,1.67999994754791,1.67999994754791,0,0,0,1.6599999666214,0.0199999995529652,0,0,52,1388,2222,"Wednesday"
"703",1844505072,"5/4/2016",2080,1.37000000476837,1.37000000476837,0,0,0,1.37000000476837,0,0,0,87,1353,1549,"Wednesday"
"704",1927972279,"5/4/2016",1786,1.24000000953674,1.24000000953674,0,0,0,1.24000000953674,0,0,0,87,1353,2338,"Wednesday"
"705",2022484408,"5/4/2016",11768,8.28999996185303,8.28999996185303,0,2.50999999046326,0.930000007152557,4.84999990463257,0,36,27,272,1105,2649,"Wednesday"
"706",2026352035,"5/4/2016",6564,4.07000017166138,4.07000017166138,0,0,0,4.07000017166138,0,0,0,345,530,1658,"Wednesday"
"707",2320127002,"5/4/2016",1201,0.810000002384186,0.810000002384186,0,0,0,0.810000002384186,0,0,0,52,1388,1426,"Wednesday"
"708",2873212765,"5/4/2016",8278,5.55999994277954,5.55999994277954,0,0,0,5.55999994277954,0,0,0,420,1020,2015,"Wednesday"
"709",3977333714,"5/4/2016",13559,9.4399995803833,9.4399995803833,0,1.80999994277954,4.57999992370605,2.89000010490417,0,14,96,142,852,1628,"Wednesday"
"710",4020332650,"5/4/2016",10252,7.34999990463257,7.34999990463257,0,0.670000016689301,1.03999996185303,5.57999992370605,0,13,46,346,531,3879,"Wednesday"
"711",4319703577,"5/4/2016",10429,7.01999998092651,7.01999998092651,0,0.589999973773956,0.579999983310699,5.84999990463257,0,8,13,313,1106,2282,"Wednesday"
"712",4388161847,"5/4/2016",12375,9.52000045776367,9.52000045776367,0,2.78999996185303,0.930000007152557,5.80000019073486,0,35,21,251,632,3162,"Wednesday"
"713",4445114986,"5/4/2016",2923,1.96000003814697,1.96000003814697,0,0,0,1.96000003814697,0,0,0,180,897,2070,"Wednesday"
"714",4558609924,"5/4/2016",5232,3.46000003814697,3.46000003814697,0,0,0,3.46000003814697,0,0,0,252,1188,1842,"Wednesday"
"715",4702921684,"5/4/2016",8161,6.61999988555908,6.61999988555908,0,0.340000003576279,0.730000019073486,5.53999996185303,0,4,15,251,757,3004,"Wednesday"
"716",5553957443,"5/4/2016",4249,2.76999998092651,2.76999998092651,0,0,0,2.76999998092651,0,0,0,224,651,1698,"Wednesday"
"717",5577150313,"5/4/2016",5206,3.89000010490417,3.89000010490417,0,1.55999994277954,0.25,2.07999992370605,0,25,9,141,631,2755,"Wednesday"
"718",6117666160,"5/4/2016",2997,2.25999999046326,2.25999999046326,0,0,0,2.25999999046326,0,0,0,156,1279,1902,"Wednesday"
"719",6290855005,"5/4/2016",5832,4.40999984741211,4.40999984741211,0,0,0,4.40000009536743,0.00999999977648258,0,0,272,1168,2718,"Wednesday"
"720",6775888955,"5/4/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1841,"Wednesday"
"721",6962181067,"5/4/2016",10147,6.71000003814697,6.71000003814697,0,0.469999998807907,1.67999994754791,4.55000019073486,0,15,36,284,683,2086,"Wednesday"
"722",7007744171,"5/4/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1557,"Wednesday"
"723",7086361926,"5/4/2016",10988,8.3100004196167,8.3100004196167,0,5.28000020980835,0.119999997317791,2.90000009536743,0,45,12,135,843,2655,"Wednesday"
"724",8053475328,"5/4/2016",14581,11.1499996185303,11.1499996185303,0,8.81999969482422,0.400000005960464,1.9099999666214,0,89,8,123,1220,2918,"Wednesday"
"725",8378563200,"5/4/2016",7875,6.23999977111816,6.23999977111816,0,1.55999994277954,0.490000009536743,4.19999980926514,0,19,10,167,680,3110,"Wednesday"
"726",8583815059,"5/4/2016",3588,2.79999995231628,2.79999995231628,0,0,0,0,0,0,0,0,1440,2516,"Wednesday"
"727",8792009665,"5/4/2016",2283,1.46000003814697,1.46000003814697,0,0,0,1.46000003814697,0,0,0,129,848,2067,"Wednesday"
"728",8877689391,"5/4/2016",18193,16.2999992370605,16.2999992370605,0,10.4200000762939,0.310000002384186,5.53000020980835,0,66,8,212,1154,3477,"Wednesday"
"729",1503960366,"5/5/2016",14070,8.89999961853027,8.89999961853027,0,2.92000007629395,1.08000004291534,4.88000011444092,0,45,24,250,857,1959,"Thursday"
"730",1624580081,"5/5/2016",2470,1.61000001430511,1.61000001430511,0,0,0,1.58000004291534,0.0199999995529652,0,0,117,1323,1370,"Thursday"
"731",1644430081,"5/5/2016",4363,3.19000005722046,3.19000005722046,0,0.519999980926514,0.540000021457672,2.13000011444092,0.00999999977648258,6,12,81,1341,2463,"Thursday"
"732",1844505072,"5/5/2016",2237,1.48000001907349,1.48000001907349,0,0,0,1.48000001907349,0,0,0,120,1320,1589,"Thursday"
"733",1927972279,"5/5/2016",0,0,0,0,0,0,0,0,0,0,0,1440,2063,"Thursday"
